,date,sender,transaction_amount,balance,transaction_type
6956,01-05-2016,Alice,436.13,-436.13,withdrawal
6957,01-05-2016,Charlie,335.29,-335.29,withdrawal
6958,01-05-2016,Charlie,16.48,-16.48,withdrawal
6959,01-05-2016,Alice,97.27,97.27,deposit
6960,01-05-2016,Eve,3.69,-3.69,withdrawal
6961,01-05-2016,Alice,47.08,47.08,deposit
6962,02-05-2016,Alice,760.28,-760.28,withdrawal
6963,02-05-2016,Bob,90.91,90.91,deposit
6964,02-05-2016,Eve,132.48,132.48,deposit
6965,02-05-2016,Eve,93.24,93.24,deposit
6966,02-05-2016,Bob,666.55,-666.55,withdrawal
6967,02-05-2016,David,103.07,103.07,deposit
6968,02-05-2016,Charlie,24.83,24.83,deposit
6969,03-05-2016,Alice,284.41,284.41,deposit
6970,03-05-2016,Charlie,184.76,-184.76,withdrawal
6971,03-05-2016,Eve,192.51,-192.51,withdrawal
6972,03-05-2016,Eve,57.67,57.67,deposit
6973,03-05-2016,David,110.61,-110.61,withdrawal
6974,04-05-2016,Eve,208.75,-208.75,withdrawal
6975,04-05-2016,Charlie,135.27,-135.27,withdrawal
6976,04-05-2016,David,6.13,-6.13,withdrawal
6977,04-05-2016,Alice,237.51,237.51,deposit
6978,04-05-2016,Charlie,17.87,17.87,deposit
6979,04-05-2016,Charlie,126.53,126.53,deposit
6980,04-05-2016,Eve,453.44,-453.44,withdrawal
6981,05-05-2016,Charlie,19.86,19.86,deposit
6982,05-05-2016,Charlie,24.17,24.17,deposit
6983,05-05-2016,David,385.2,-385.2,withdrawal
6984,05-05-2016,Eve,13.44,-13.44,withdrawal
6985,05-05-2016,Alice,262.7,-262.7,withdrawal
6986,05-05-2016,Alice,202.04,-202.04,withdrawal
6987,05-05-2016,Charlie,71.45,71.45,deposit
6988,05-05-2016,Alice,330.01,-330.01,withdrawal
6989,05-05-2016,Bob,44.37,-44.37,withdrawal
6990,05-05-2016,Bob,181.7,181.7,deposit
6991,05-05-2016,David,172.2,172.2,deposit
6992,06-05-2016,Charlie,122.09,-122.09,withdrawal
6993,06-05-2016,Alice,93.1,-93.1,withdrawal
6994,07-05-2016,Charlie,135.58,-135.58,withdrawal
6995,07-05-2016,Charlie,105.81,-105.81,withdrawal
6996,07-05-2016,Charlie,123.74,-123.74,withdrawal
6997,07-05-2016,Alice,89.34,89.34,deposit
6998,07-05-2016,Eve,304.55,-304.55,withdrawal
6999,07-05-2016,Charlie,326.78,326.78,deposit
7000,07-05-2016,Charlie,25.86,25.86,deposit
7001,07-05-2016,Bob,353.3,-353.3,withdrawal
7002,07-05-2016,Bob,115.68,-115.68,withdrawal
7003,07-05-2016,Alice,36.3,-36.3,withdrawal
7004,07-05-2016,Eve,11.23,11.23,deposit
7005,07-05-2016,Eve,22.08,22.08,deposit
7006,08-05-2016,Alice,337.49,337.49,deposit
7007,08-05-2016,Bob,216.7,216.7,deposit
7008,08-05-2016,David,206.17,-206.17,withdrawal
7009,08-05-2016,David,111.37,-111.37,withdrawal
7010,08-05-2016,Alice,318.66,318.66,deposit
7011,08-05-2016,Eve,73.72,-73.72,withdrawal
7012,08-05-2016,Charlie,34.6,-34.6,withdrawal
7013,08-05-2016,Eve,113.54,113.54,deposit
7014,08-05-2016,Eve,1.87,-1.87,withdrawal
7015,08-05-2016,Eve,23.8,23.8,deposit
7016,09-05-2016,Bob,10.54,-10.54,withdrawal
7017,09-05-2016,David,7.31,7.31,deposit
7018,09-05-2016,Eve,182.13,182.13,deposit
7019,09-05-2016,Bob,87.13,87.13,deposit
7020,10-05-2016,Bob,24.04,24.04,deposit
7021,10-05-2016,Charlie,824.94,-824.94,withdrawal
7022,10-05-2016,Eve,308.33,308.33,deposit
7023,10-05-2016,Charlie,103.8,103.8,deposit
7024,11-05-2016,Eve,170.55,170.55,deposit
7025,11-05-2016,Alice,279.16,-279.16,withdrawal
7026,11-05-2016,David,106.94,-106.94,withdrawal
7027,11-05-2016,Bob,433.63,433.63,deposit
7028,11-05-2016,Charlie,47.05,47.05,deposit
7029,11-05-2016,Eve,89.39,-89.39,withdrawal
7030,11-05-2016,Charlie,144.47,-144.47,withdrawal
7031,11-05-2016,Alice,125.55,-125.55,withdrawal
7032,11-05-2016,Charlie,86.02,86.02,deposit
7033,11-05-2016,David,267.41,-267.41,withdrawal
7034,12-05-2016,Eve,280.56,-280.56,withdrawal
7035,12-05-2016,Alice,77.4,77.4,deposit
7036,12-05-2016,Eve,278.87,278.87,deposit
7037,12-05-2016,Bob,312.1,312.1,deposit
7038,12-05-2016,Charlie,22.03,22.03,deposit
7039,12-05-2016,Bob,19.18,19.18,deposit
7040,12-05-2016,Bob,846.66,846.66,deposit
7041,12-05-2016,Bob,25.1,25.1,deposit
7042,12-05-2016,Alice,230.94,-230.94,withdrawal
7043,13-05-2016,Eve,268.34,-268.34,withdrawal
7044,13-05-2016,David,4.52,-4.52,withdrawal
7045,13-05-2016,Alice,409.01,409.01,deposit
7046,13-05-2016,Bob,170.1,-170.1,withdrawal
7047,13-05-2016,David,358.1,-358.1,withdrawal
7048,13-05-2016,Alice,13.12,-13.12,withdrawal
7049,13-05-2016,David,64.23,64.23,deposit
7050,13-05-2016,Bob,108.78,108.78,deposit
7051,13-05-2016,Alice,274.49,-274.49,withdrawal
7052,13-05-2016,David,275.52,275.52,deposit
7053,13-05-2016,Alice,218.92,-218.92,withdrawal
7054,14-05-2016,Eve,474.44,-474.44,withdrawal
7055,14-05-2016,Eve,7.41,-7.41,withdrawal
7056,14-05-2016,Charlie,36.82,-36.82,withdrawal
7057,14-05-2016,Alice,433.43,-433.43,withdrawal
7058,14-05-2016,Alice,169.84,-169.84,withdrawal
7059,14-05-2016,David,64.16,64.16,deposit
7060,14-05-2016,Alice,67.4,-67.4,withdrawal
7061,14-05-2016,Alice,37.12,37.12,deposit
7062,15-05-2016,Bob,138.68,138.68,deposit
7063,15-05-2016,Charlie,45.55,45.55,deposit
7064,15-05-2016,Charlie,398.15,398.15,deposit
7065,15-05-2016,David,124.17,124.17,deposit
7066,15-05-2016,Bob,130.19,130.19,deposit
7067,15-05-2016,David,197.49,-197.49,withdrawal
7068,16-05-2016,David,137.98,137.98,deposit
7069,16-05-2016,Bob,680.48,-680.48,withdrawal
7070,16-05-2016,Bob,11.45,11.45,deposit
7071,16-05-2016,Charlie,27.23,27.23,deposit
7072,17-05-2016,Charlie,371.07,-371.07,withdrawal
7073,17-05-2016,Charlie,440.3,-440.3,withdrawal
7074,17-05-2016,Alice,29.5,-29.5,withdrawal
7075,17-05-2016,David,637.01,637.01,deposit
7076,17-05-2016,Alice,261.86,261.86,deposit
7077,17-05-2016,Charlie,78.81,-78.81,withdrawal
7078,17-05-2016,David,399.71,-399.71,withdrawal
7079,17-05-2016,David,275.12,-275.12,withdrawal
7080,17-05-2016,Eve,266.75,-266.75,withdrawal
7081,18-05-2016,Charlie,120.95,-120.95,withdrawal
7082,18-05-2016,Alice,65.58,-65.58,withdrawal
7083,18-05-2016,Bob,184.49,184.49,deposit
7084,18-05-2016,Eve,301.57,301.57,deposit
7085,18-05-2016,David,34.26,-34.26,withdrawal
7086,18-05-2016,Eve,116.55,-116.55,withdrawal
7087,18-05-2016,Eve,411.68,-411.68,withdrawal
7088,18-05-2016,Bob,1529.36,-1529.36,withdrawal
7089,18-05-2016,Charlie,29.44,29.44,deposit
7090,18-05-2016,Eve,593.35,-593.35,withdrawal
7091,18-05-2016,Eve,322.74,322.74,deposit
7092,18-05-2016,Bob,265.32,-265.32,withdrawal
7093,19-05-2016,Eve,171.39,-171.39,withdrawal
7094,19-05-2016,Alice,252.27,252.27,deposit
7095,19-05-2016,Charlie,8.7,-8.7,withdrawal
7096,19-05-2016,Charlie,6.98,6.98,deposit
7097,19-05-2016,Bob,534.69,-534.69,withdrawal
7098,19-05-2016,David,157.66,157.66,deposit
7099,19-05-2016,David,26.49,26.49,deposit
7100,19-05-2016,Eve,9.42,9.42,deposit
7101,19-05-2016,Charlie,617.13,617.13,deposit
7102,19-05-2016,Alice,104.44,-104.44,withdrawal
7103,19-05-2016,Alice,325.75,-325.75,withdrawal
7104,20-05-2016,Charlie,188.69,188.69,deposit
7105,20-05-2016,David,378.16,-378.16,withdrawal
7106,20-05-2016,David,134.02,134.02,deposit
7107,20-05-2016,David,327.14,327.14,deposit
7108,20-05-2016,David,215.22,-215.22,withdrawal
7109,20-05-2016,Eve,339.84,-339.84,withdrawal
7110,20-05-2016,Bob,241.25,-241.25,withdrawal
7111,20-05-2016,Alice,118.73,118.73,deposit
7112,20-05-2016,Charlie,135.43,-135.43,withdrawal
7113,20-05-2016,Bob,173.55,-173.55,withdrawal
7114,20-05-2016,Eve,1105.12,1105.12,deposit
7115,20-05-2016,David,122.63,-122.63,withdrawal
7116,21-05-2016,Bob,45.37,45.37,deposit
7117,21-05-2016,David,12.61,12.61,deposit
7118,21-05-2016,Eve,361.75,361.75,deposit
7119,21-05-2016,David,8.64,-8.64,withdrawal
7120,21-05-2016,Alice,48.03,-48.03,withdrawal
7121,21-05-2016,Eve,149.39,-149.39,withdrawal
7122,21-05-2016,Charlie,386.8,386.8,deposit
7123,22-05-2016,Charlie,28.86,28.86,deposit
7124,22-05-2016,Alice,150.04,-150.04,withdrawal
7125,22-05-2016,Bob,261.82,261.82,deposit
7126,22-05-2016,David,680.79,680.79,deposit
7127,22-05-2016,David,454.18,-454.18,withdrawal
7128,22-05-2016,Bob,197.8,197.8,deposit
7129,23-05-2016,Bob,257.34,-257.34,withdrawal
7130,23-05-2016,Eve,112,-112,withdrawal
7131,23-05-2016,Eve,345.58,-345.58,withdrawal
7132,23-05-2016,Charlie,66.72,66.72,deposit
7133,23-05-2016,Alice,172.68,172.68,deposit
7134,23-05-2016,Alice,820.09,-820.09,withdrawal
7135,23-05-2016,David,38.33,-38.33,withdrawal
7136,23-05-2016,Alice,21.4,21.4,deposit
7137,23-05-2016,David,317.53,317.53,deposit
7138,23-05-2016,Bob,5.05,-5.05,withdrawal
7139,23-05-2016,Charlie,206.15,-206.15,withdrawal
7140,23-05-2016,Bob,81.82,81.82,deposit
7141,24-05-2016,Bob,183.09,183.09,deposit
7142,24-05-2016,Charlie,39.11,-39.11,withdrawal
7143,24-05-2016,Charlie,25.15,25.15,deposit
7144,24-05-2016,David,273.47,273.47,deposit
7145,24-05-2016,Alice,53.6,53.6,deposit
7146,24-05-2016,Eve,3.44,3.44,deposit
7147,24-05-2016,Bob,80.11,80.11,deposit
7148,24-05-2016,Bob,25.62,-25.62,withdrawal
7149,24-05-2016,Charlie,132.04,-132.04,withdrawal
7150,25-05-2016,Charlie,509.35,509.35,deposit
7151,25-05-2016,Bob,97.53,97.53,deposit
7152,25-05-2016,Charlie,150.24,-150.24,withdrawal
7153,25-05-2016,Alice,134.09,-134.09,withdrawal
7154,25-05-2016,Bob,307.79,-307.79,withdrawal
7155,25-05-2016,Eve,1029.67,-1029.67,withdrawal
7156,25-05-2016,Alice,266.12,266.12,deposit
7157,25-05-2016,Charlie,48.29,48.29,deposit
7158,25-05-2016,Eve,238.2,-238.2,withdrawal
7159,25-05-2016,Alice,191.3,-191.3,withdrawal
7160,26-05-2016,David,329.86,329.86,deposit
7161,26-05-2016,Eve,211.56,211.56,deposit
7162,26-05-2016,David,47.17,47.17,deposit
7163,26-05-2016,Alice,55.14,-55.14,withdrawal
7164,27-05-2016,Charlie,287.44,-287.44,withdrawal
7165,27-05-2016,Bob,186.49,186.49,deposit
7166,27-05-2016,Charlie,554.65,-554.65,withdrawal
7167,27-05-2016,Bob,262.64,-262.64,withdrawal
7168,27-05-2016,Bob,156.14,156.14,deposit
7169,27-05-2016,Eve,338.79,338.79,deposit
7170,27-05-2016,David,68.63,-68.63,withdrawal
7171,27-05-2016,David,61.17,-61.17,withdrawal
7172,27-05-2016,Alice,711.26,-711.26,withdrawal
7173,28-05-2016,Alice,153.17,-153.17,withdrawal
7174,28-05-2016,Alice,177.2,177.2,deposit
7175,28-05-2016,Charlie,598.43,598.43,deposit
7176,28-05-2016,Eve,424.91,424.91,deposit
7177,28-05-2016,Charlie,48.25,-48.25,withdrawal
7178,29-05-2016,Eve,45.41,45.41,deposit
7179,29-05-2016,Alice,118.76,-118.76,withdrawal
7180,29-05-2016,Eve,125.15,125.15,deposit
7181,29-05-2016,Alice,55.05,55.05,deposit
7182,29-05-2016,David,619.69,619.69,deposit
7183,30-05-2016,Charlie,95.98,95.98,deposit
7184,30-05-2016,Alice,184.67,-184.67,withdrawal
7185,30-05-2016,Alice,54.94,54.94,deposit
7186,30-05-2016,Charlie,152.42,-152.42,withdrawal
7187,30-05-2016,Bob,155.73,155.73,deposit
7188,30-05-2016,David,182.55,182.55,deposit
7189,30-05-2016,David,148.84,-148.84,withdrawal
7190,30-05-2016,Eve,135.74,135.74,deposit
7191,30-05-2016,Eve,435.99,435.99,deposit
7192,31-05-2016,Bob,208.13,-208.13,withdrawal
7193,31-05-2016,Charlie,71.55,-71.55,withdrawal
7194,31-05-2016,Bob,251.57,251.57,deposit
7195,31-05-2016,Eve,192.94,192.94,deposit
7196,31-05-2016,Eve,128.67,-128.67,withdrawal
7197,01-06-2016,Eve,260.11,260.11,deposit
7198,01-06-2016,Eve,369.12,369.12,deposit
7199,01-06-2016,Alice,6.47,-6.47,withdrawal
7200,01-06-2016,Eve,17.7,17.7,deposit
7201,01-06-2016,Charlie,8.07,-8.07,withdrawal
7202,01-06-2016,Eve,392.2,-392.2,withdrawal
7203,01-06-2016,David,197.22,197.22,deposit
7204,01-06-2016,David,20.33,-20.33,withdrawal
7205,01-06-2016,David,37.52,-37.52,withdrawal
7206,02-06-2016,David,311.91,-311.91,withdrawal
7207,02-06-2016,Eve,85.38,85.38,deposit
7208,02-06-2016,Charlie,15.79,-15.79,withdrawal
7209,02-06-2016,David,120.34,120.34,deposit
7210,02-06-2016,Charlie,21.49,-21.49,withdrawal
7211,02-06-2016,David,29.08,29.08,deposit
7212,02-06-2016,David,498.07,-498.07,withdrawal
7213,02-06-2016,Eve,45.2,45.2,deposit
7214,02-06-2016,David,93.73,-93.73,withdrawal
7215,03-06-2016,Charlie,9.59,-9.59,withdrawal
7216,03-06-2016,Eve,3.46,3.46,deposit
7217,03-06-2016,Eve,263.73,263.73,deposit
7218,03-06-2016,David,303.6,-303.6,withdrawal
7219,03-06-2016,Eve,136.89,136.89,deposit
7220,03-06-2016,Charlie,76.51,-76.51,withdrawal
7221,03-06-2016,Bob,53.96,-53.96,withdrawal
7222,03-06-2016,Eve,24.89,24.89,deposit
7223,04-06-2016,David,221.74,-221.74,withdrawal
7224,04-06-2016,David,102.69,102.69,deposit
7225,04-06-2016,Bob,21.02,-21.02,withdrawal
7226,04-06-2016,Eve,55.14,-55.14,withdrawal
7227,04-06-2016,Charlie,121.75,-121.75,withdrawal
7228,04-06-2016,Charlie,135.1,135.1,deposit
7229,04-06-2016,Charlie,132.42,-132.42,withdrawal
7230,04-06-2016,Eve,301.25,301.25,deposit
7231,05-06-2016,Eve,228.89,228.89,deposit
7232,05-06-2016,Alice,44.05,44.05,deposit
7233,05-06-2016,Bob,52.51,52.51,deposit
7234,05-06-2016,Charlie,1306.64,1306.64,deposit
7235,05-06-2016,Charlie,439.05,439.05,deposit
7236,05-06-2016,David,238.9,-238.9,withdrawal
7237,05-06-2016,Eve,75.89,75.89,deposit
7238,05-06-2016,Bob,153.88,153.88,deposit
7239,06-06-2016,Bob,210.01,210.01,deposit
7240,06-06-2016,Bob,38.38,-38.38,withdrawal
7241,06-06-2016,Charlie,387.7,-387.7,withdrawal
7242,06-06-2016,Bob,331.67,331.67,deposit
7243,06-06-2016,Charlie,188.49,-188.49,withdrawal
7244,06-06-2016,Eve,14.08,14.08,deposit
7245,06-06-2016,Bob,81.28,81.28,deposit
7246,06-06-2016,David,27.08,27.08,deposit
7247,06-06-2016,Alice,389.68,389.68,deposit
7248,07-06-2016,Bob,628.11,-628.11,withdrawal
7249,07-06-2016,Eve,305.8,305.8,deposit
7250,07-06-2016,David,0.68,0.68,deposit
7251,07-06-2016,Bob,427.93,427.93,deposit
7252,07-06-2016,Eve,244.69,244.69,deposit
7253,07-06-2016,Alice,26.04,26.04,deposit
7254,07-06-2016,David,75.32,75.32,deposit
7255,07-06-2016,Eve,25,-25,withdrawal
7256,08-06-2016,Bob,236.79,-236.79,withdrawal
7257,08-06-2016,Alice,176.97,-176.97,withdrawal
7258,08-06-2016,Alice,1712.62,-1712.62,withdrawal
7259,08-06-2016,Eve,380.94,-380.94,withdrawal
7260,08-06-2016,David,0.71,-0.71,withdrawal
7261,08-06-2016,Eve,124.92,-124.92,withdrawal
7262,08-06-2016,Alice,261.73,-261.73,withdrawal
7263,09-06-2016,Bob,185.09,185.09,deposit
7264,09-06-2016,David,333.04,333.04,deposit
7265,09-06-2016,Alice,434.28,434.28,deposit
7266,09-06-2016,Bob,290.99,290.99,deposit
7267,09-06-2016,David,40.17,40.17,deposit
7268,09-06-2016,Charlie,93.21,93.21,deposit
7269,10-06-2016,Charlie,250.45,250.45,deposit
7270,10-06-2016,David,42.79,-42.79,withdrawal
7271,10-06-2016,Bob,321.1,321.1,deposit
7272,10-06-2016,Alice,823.42,823.42,deposit
7273,10-06-2016,Charlie,152.99,-152.99,withdrawal
7274,10-06-2016,Eve,198.2,198.2,deposit
7275,10-06-2016,Alice,38.35,38.35,deposit
7276,10-06-2016,David,86.9,86.9,deposit
7277,10-06-2016,Bob,346.52,346.52,deposit
7278,10-06-2016,Bob,306.87,-306.87,withdrawal
7279,10-06-2016,David,93.26,93.26,deposit
7280,11-06-2016,Alice,209.3,-209.3,withdrawal
7281,11-06-2016,David,364.8,364.8,deposit
7282,11-06-2016,Alice,263.85,-263.85,withdrawal
7283,11-06-2016,Eve,159.06,159.06,deposit
7284,11-06-2016,Eve,132.04,132.04,deposit
7285,11-06-2016,Charlie,674.54,-674.54,withdrawal
7286,11-06-2016,Alice,25.56,25.56,deposit
7287,11-06-2016,Eve,33.04,-33.04,withdrawal
7288,11-06-2016,Charlie,48.9,-48.9,withdrawal
7289,11-06-2016,Eve,474.24,474.24,deposit
7290,12-06-2016,Charlie,313.22,313.22,deposit
7291,12-06-2016,Bob,131.95,-131.95,withdrawal
7292,12-06-2016,Charlie,736.13,-736.13,withdrawal
7293,12-06-2016,Alice,197.97,-197.97,withdrawal
7294,13-06-2016,Bob,880.24,880.24,deposit
7295,13-06-2016,David,223.93,-223.93,withdrawal
7296,13-06-2016,Eve,388.17,388.17,deposit
7297,13-06-2016,Bob,482.85,482.85,deposit
7298,13-06-2016,David,200.74,200.74,deposit
7299,13-06-2016,Charlie,14.68,14.68,deposit
7300,13-06-2016,Charlie,30.41,-30.41,withdrawal
7301,13-06-2016,Eve,848.61,848.61,deposit
7302,14-06-2016,Eve,18.17,18.17,deposit
7303,14-06-2016,Eve,334.09,334.09,deposit
7304,14-06-2016,Alice,93.1,93.1,deposit
7305,14-06-2016,Charlie,1137.98,1137.98,deposit
7306,14-06-2016,Alice,187.74,-187.74,withdrawal
7307,14-06-2016,Charlie,729.91,-729.91,withdrawal
7308,15-06-2016,Charlie,65.67,65.67,deposit
7309,15-06-2016,Bob,541.88,541.88,deposit
7310,15-06-2016,Alice,114.49,114.49,deposit
7311,15-06-2016,David,67.32,67.32,deposit
7312,15-06-2016,Eve,274.88,274.88,deposit
7313,15-06-2016,Bob,285.75,285.75,deposit
7314,15-06-2016,Bob,3.92,-3.92,withdrawal
7315,15-06-2016,Eve,85.62,-85.62,withdrawal
7316,15-06-2016,Eve,26.02,26.02,deposit
7317,15-06-2016,Alice,242.48,242.48,deposit
7318,15-06-2016,Charlie,401.88,401.88,deposit
7319,15-06-2016,Eve,446.62,446.62,deposit
7320,16-06-2016,Eve,40.62,-40.62,withdrawal
7321,16-06-2016,Bob,258.8,-258.8,withdrawal
7322,16-06-2016,Eve,90.34,-90.34,withdrawal
7323,16-06-2016,Alice,83.75,83.75,deposit
7324,16-06-2016,Eve,435.36,435.36,deposit
7325,16-06-2016,Charlie,993.44,993.44,deposit
7326,16-06-2016,Charlie,245.45,-245.45,withdrawal
7327,16-06-2016,Charlie,131.81,-131.81,withdrawal
7328,16-06-2016,Bob,35.57,-35.57,withdrawal
7329,17-06-2016,Bob,102.62,102.62,deposit
7330,17-06-2016,Bob,230.16,-230.16,withdrawal
7331,17-06-2016,David,27.12,27.12,deposit
7332,17-06-2016,Eve,116.37,116.37,deposit
7333,17-06-2016,Bob,45.23,45.23,deposit
7334,17-06-2016,David,25.86,25.86,deposit
7335,17-06-2016,Charlie,480.75,480.75,deposit
7336,17-06-2016,David,250.11,250.11,deposit
7337,17-06-2016,Charlie,201.6,201.6,deposit
7338,18-06-2016,Charlie,138.46,-138.46,withdrawal
7339,18-06-2016,Eve,75.71,-75.71,withdrawal
7340,18-06-2016,Alice,170.55,170.55,deposit
7341,18-06-2016,Bob,65.63,65.63,deposit
7342,18-06-2016,Charlie,180.86,-180.86,withdrawal
7343,18-06-2016,Charlie,236.82,-236.82,withdrawal
7344,18-06-2016,Eve,148.28,-148.28,withdrawal
7345,18-06-2016,Charlie,167.52,-167.52,withdrawal
7346,18-06-2016,Charlie,451.86,-451.86,withdrawal
7347,19-06-2016,Charlie,8.26,8.26,deposit
7348,19-06-2016,David,111.35,-111.35,withdrawal
7349,19-06-2016,Eve,63.09,63.09,deposit
7350,19-06-2016,Eve,398.98,398.98,deposit
7351,19-06-2016,Charlie,88.57,88.57,deposit
7352,19-06-2016,Alice,42.69,-42.69,withdrawal
7353,19-06-2016,David,150.86,150.86,deposit
7354,19-06-2016,Alice,333.16,-333.16,withdrawal
7355,20-06-2016,Eve,99.84,-99.84,withdrawal
7356,20-06-2016,Bob,91.9,91.9,deposit
7357,20-06-2016,Eve,267.56,-267.56,withdrawal
7358,20-06-2016,Charlie,12.84,-12.84,withdrawal
7359,20-06-2016,Alice,266.06,-266.06,withdrawal
7360,20-06-2016,Eve,78.94,-78.94,withdrawal
7361,20-06-2016,Eve,375.24,-375.24,withdrawal
7362,20-06-2016,Charlie,87.41,-87.41,withdrawal
7363,20-06-2016,Bob,24.49,24.49,deposit
7364,21-06-2016,Eve,170.73,170.73,deposit
7365,21-06-2016,Bob,866.57,866.57,deposit
7366,21-06-2016,Alice,37.63,-37.63,withdrawal
7367,21-06-2016,Charlie,71.29,-71.29,withdrawal
7368,21-06-2016,Bob,209.23,-209.23,withdrawal
7369,21-06-2016,Bob,241.44,-241.44,withdrawal
7370,21-06-2016,Eve,244.93,-244.93,withdrawal
7371,22-06-2016,Charlie,108.11,108.11,deposit
7372,22-06-2016,Eve,48.52,-48.52,withdrawal
7373,22-06-2016,Charlie,22.04,-22.04,withdrawal
7374,22-06-2016,Alice,1.79,-1.79,withdrawal
7375,22-06-2016,Alice,32.06,-32.06,withdrawal
7376,22-06-2016,Charlie,177.48,177.48,deposit
7377,22-06-2016,Bob,180.97,180.97,deposit
7378,22-06-2016,Alice,359.91,359.91,deposit
7379,23-06-2016,David,620.31,-620.31,withdrawal
7380,23-06-2016,Bob,39.36,39.36,deposit
7381,23-06-2016,Charlie,144.81,-144.81,withdrawal
7382,23-06-2016,Charlie,58.37,-58.37,withdrawal
7383,23-06-2016,Alice,51.6,51.6,deposit
7384,23-06-2016,David,413.54,413.54,deposit
7385,23-06-2016,David,137.47,137.47,deposit
7386,23-06-2016,David,214.11,-214.11,withdrawal
7387,23-06-2016,Bob,76.98,76.98,deposit
7388,23-06-2016,Alice,183.1,-183.1,withdrawal
7389,24-06-2016,David,126.23,126.23,deposit
7390,24-06-2016,Alice,210.66,-210.66,withdrawal
7391,24-06-2016,David,413.4,-413.4,withdrawal
7392,24-06-2016,Eve,77.77,77.77,deposit
7393,24-06-2016,Charlie,311.2,311.2,deposit
7394,24-06-2016,David,311.02,311.02,deposit
7395,25-06-2016,Eve,111.67,-111.67,withdrawal
7396,25-06-2016,Charlie,379.68,379.68,deposit
7397,25-06-2016,Charlie,220.92,220.92,deposit
7398,25-06-2016,Bob,35.42,-35.42,withdrawal
7399,25-06-2016,Alice,516,-516,withdrawal
7400,25-06-2016,Bob,64.26,-64.26,withdrawal
7401,25-06-2016,Bob,658.51,658.51,deposit
7402,25-06-2016,Eve,42.01,-42.01,withdrawal
7403,25-06-2016,David,347.47,-347.47,withdrawal
7404,25-06-2016,Eve,299.95,299.95,deposit
7405,26-06-2016,Charlie,66.36,66.36,deposit
7406,26-06-2016,David,98.53,-98.53,withdrawal
7407,26-06-2016,Eve,75.2,-75.2,withdrawal
7408,26-06-2016,Eve,66.5,66.5,deposit
7409,26-06-2016,Bob,142.79,142.79,deposit
7410,26-06-2016,Eve,158.26,-158.26,withdrawal
7411,27-06-2016,Alice,433.48,433.48,deposit
7412,27-06-2016,Eve,440.6,440.6,deposit
7413,27-06-2016,Eve,108.95,-108.95,withdrawal
7414,27-06-2016,Eve,15.99,15.99,deposit
7415,27-06-2016,Bob,223.74,-223.74,withdrawal
7416,28-06-2016,Bob,254.66,254.66,deposit
7417,28-06-2016,Alice,384.53,-384.53,withdrawal
7418,28-06-2016,David,511.53,-511.53,withdrawal
7419,28-06-2016,Bob,172.23,172.23,deposit
7420,28-06-2016,Eve,714.44,-714.44,withdrawal
7421,28-06-2016,Eve,622,622,deposit
7422,28-06-2016,Alice,23.28,-23.28,withdrawal
7423,28-06-2016,Alice,147.95,-147.95,withdrawal
7424,28-06-2016,David,24.31,-24.31,withdrawal
7425,29-06-2016,David,33.91,33.91,deposit
7426,29-06-2016,Bob,26.73,-26.73,withdrawal
7427,29-06-2016,Eve,121.02,-121.02,withdrawal
7428,29-06-2016,Alice,132.98,-132.98,withdrawal
7429,29-06-2016,Charlie,432.01,432.01,deposit
7430,29-06-2016,Eve,289.87,-289.87,withdrawal
7431,29-06-2016,David,230.49,230.49,deposit
7432,29-06-2016,David,209.97,-209.97,withdrawal
7433,30-06-2016,Eve,357.41,-357.41,withdrawal
7434,30-06-2016,David,277.83,277.83,deposit
7435,30-06-2016,Alice,425.39,-425.39,withdrawal
7436,30-06-2016,Charlie,333.19,-333.19,withdrawal
7437,30-06-2016,David,46,-46,withdrawal
7438,01-07-2016,David,184.24,184.24,deposit
7439,01-07-2016,David,121.71,121.71,deposit
7440,01-07-2016,Eve,28.83,28.83,deposit
7441,01-07-2016,Charlie,54.2,-54.2,withdrawal
7442,01-07-2016,Charlie,169.42,169.42,deposit
7443,01-07-2016,Bob,101.04,101.04,deposit
7444,01-07-2016,Bob,62.33,62.33,deposit
7445,01-07-2016,Alice,41.52,41.52,deposit
7446,01-07-2016,Alice,42.43,-42.43,withdrawal
7447,01-07-2016,Bob,122.5,-122.5,withdrawal
7448,01-07-2016,Eve,44.71,-44.71,withdrawal
7449,01-07-2016,Eve,4.57,4.57,deposit
7450,02-07-2016,Charlie,30.52,30.52,deposit
7451,02-07-2016,David,7.54,7.54,deposit
7452,02-07-2016,Bob,330.29,330.29,deposit
7453,02-07-2016,David,132.43,132.43,deposit
7454,02-07-2016,Bob,5.34,5.34,deposit
7455,02-07-2016,Eve,266.37,-266.37,withdrawal
7456,02-07-2016,Charlie,58.56,58.56,deposit
7457,02-07-2016,Eve,724.45,-724.45,withdrawal
